# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    294     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    295     70     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    295     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    305     70     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    290     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    305     70     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    301     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    304     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    293     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    311     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    289     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    301     71     75     97     30      0      0      0      0   1512   1410   2057      4      0 
    1    294     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    300     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    275     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    301     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    287     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    291     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    308     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    292     71     75     97     29      0      0      0      0   1512   1410   2057      4      0 
    1    281     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    301     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    270     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    303     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    303     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    287     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    297     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    307     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    284     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    288     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    301     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    302     71     75     97     30      0      0      0      0   1512   1410   2051      4      0 
    1    286     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    293     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    291     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    302     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    288     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    288     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    282     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    289     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    290     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    300     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    286     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    304     71     75     97     29      0      0      0      0   1512   1410   2051      4      0 
    1    284     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    289     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    284     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    304     70     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    301     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    286     71     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    295     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    302     70     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    289     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    290     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    290     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    306     70     73     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    291     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    305     70     73     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    294     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    299     70     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    282     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    306     70     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    275     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    287     70     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    291     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    306     70     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    299     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    286     70     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    294     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    297     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    302     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    292     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    288     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    302     71     75     97     30      0      0      0      0   1512   1410   2057      4      0 
    1    291     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    299     70     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    282     67     71     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    302     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    288     67     71     98     31      0      0      0      0   1512   1410   2253      4      0 
    0    282     70     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    277     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    307     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    291     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    302     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    283     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    305     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    306     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    286     71     73     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    297     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    311     71     75     97     30      0      0      0      0   1512   1410   2051      4      0 
    1    291     67     71     98     32      0      0      0      0   1512   1395   2245      4      0 
    0    296     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    282     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    304     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
